Date,Indx,HC,RE,IT,Ind,Mat,CD,CS,Fin,Util,Eng,Com,Portfolio
2017-04-07,73651.57,72467.47,74434.08,73632.97,73759.04,74060.79,73398.52,74029.78,73477.02,74132.32,73906.39,74725.41,885675.3600000001
2017-04-10,73791.24,72501.57,74850.14,73599.99,74027.48,74248.69,73543.97,74190.82,73348.32,74143.72,74451.51,75232.71,887930.1599999999
2017-04-11,73911.0,72336.31,75381.74,73539.94,74341.23,74647.15,73955.73,74467.15,73588.46,74355.53,74601.38,75468.94,890594.56
2017-04-12,73444.81,72047.1,75336.68,73092.69,73489.2,73829.81,73677.01,74566.72,73266.84,74699.58,74074.47,75292.83,886817.7399999999
2017-04-13,72915.92,71962.68,75080.14,72638.47,72901.56,73187.57,73165.72,74208.66,72705.34,74309.02,73176.44,75141.67,881393.1900000001
2017-04-17,73474.3,72304.5,75828.77,73202.18,73517.13,73406.36,73780.75,74682.85,73301.4,74804.44,73406.55,75431.04,887140.27
2017-04-18,73438.92,71798.46,76035.9,73169.26,73498.67,73316.25,73811.99,74765.38,73236.08,74871.86,72999.02,75249.54,886191.33
2017-04-19,73495.16,71910.13,76008.31,73614.11,73665.9,73180.07,74094.86,74789.15,73343.97,74431.32,72175.41,75437.31,886145.7
2017-04-20,74145.03,72353.85,75956.59,74194.49,74313.19,73887.65,74914.57,74939.22,73966.07,74335.67,72386.72,75626.15,891019.2000000002
2017-04-21,73980.96,72019.88,75836.65,74222.55,74389.81,73736.11,74915.52,74903.73,73936.37,74648.09,72221.81,75421.61,890233.09
2017-04-24,74766.52,72527.08,75907.01,75216.03,75484.05,74552.14,75685.38,75544.89,74772.07,75258.64,72450.77,75863.79,898028.37
2017-04-25,75260.35,73175.69,76219.93,75991.82,76045.34,74967.74,76128.45,75708.75,75228.57,75342.96,73086.2,76345.14,903500.9399999998
2017-04-26,75382.58,73595.87,76019.65,75909.58,76317.88,75189.09,76734.1,75728.93,75512.34,75313.18,73184.93,76608.5,905496.6299999999
2017-04-27,75394.27,73853.77,75948.33,76326.72,76384.1,75005.98,76943.59,75783.61,75260.04,75262.24,72452.65,76490.27,905105.57
2017-04-28,74924.95,73830.05,75189.41,76741.11,76051.2,74924.61,76679.73,75848.01,74872.61,74901.82,71962.58,75949.77,901875.85
2017-05-01,75156.32,75156.32,75156.32,75156.32,75156.32,75156.32,75156.32,75156.32,75156.32,75156.32,75156.32,75156.32,901875.8400000003
2017-05-02,75061.2,74936.59,75025.22,75158.26,75364.73,74935.9,75343.5,74961.96,75122.71,75275.17,74799.11,75191.46,901175.8099999998
2017-05-03,74815.42,74416.37,74286.21,75029.31,75283.31,74228.43,75192.93,74750.72,75216.2,74930.32,74621.59,74738.81,897509.6199999999
2017-05-04,74745.0,74473.79,73801.7,75442.38,75252.19,73977.73,75104.65,74925.39,75308.33,75018.88,73094.03,74245.78,895389.85
2017-05-05,75171.64,74428.68,74241.01,75949.19,75722.6,74804.11,75557.44,75505.41,75313.39,75525.11,74504.36,74772.43,901495.3699999999
2017-05-08,75062.89,73778.95,73932.41,76207.06,75570.55,74439.37,75580.87,75584.99,75313.0,75478.55,74823.86,74548.7,900321.2
2017-05-09,75060.87,73878.29,73599.78,76633.1,75922.98,74312.41,76105.71,75335.44,75213.75,74936.2,74469.37,74479.51,899947.4099999998
2017-05-10,75295.22,74354.72,74072.63,77015.56,75870.85,74673.05,76453.52,75503.63,75242.65,75266.1,75210.53,74587.39,903545.85
2017-05-11,74985.09,74206.24,73691.7,76900.52,75730.17,74658.08,76108.37,75368.03,75012.8,75307.81,74660.78,74157.14,900786.7300000001
2017-05-12,74719.09,74408.52,73462.44,76772.84,75320.01,74744.54,75700.89,75331.98,74854.19,75568.55,74348.47,74439.06,899670.5800000001
2017-05-15,75140.49,74791.62,73718.94,77531.1,75720.26,75316.46,75809.0,75543.46,75300.75,75871.49,74757.02,74503.71,904004.3
2017-05-16,75067.31,74654.4,73408.13,78043.77,75681.89,75565.7,75696.67,75782.27,75385.41,75969.71,74716.47,74534.76,904506.49
2017-05-17,73707.04,73373.82,73363.15,76054.12,74391.35,74601.33,74668.66,75603.35,74125.91,75875.03,73763.78,73437.01,892964.55
2017-05-18,73896.57,73627.91,73744.56,76269.13,74317.63,74263.8,74841.71,75418.68,74314.17,75818.98,73634.72,73480.31,893628.1699999999
2017-05-19,74396.88,73884.77,74196.83,76770.35,74956.88,75039.22,75269.94,75866.27,74469.34,76535.52,74625.88,74118.35,900130.2300000001
2017-05-22,74813.05,73868.1,74432.71,77679.38,75215.45,75364.9,75748.77,76430.0,74663.86,77099.11,74737.75,74767.73,904820.81
2017-05-23,74931.35,73777.18,74486.73,77531.08,75425.09,75509.6,75475.24,76588.87,74955.82,77637.24,74678.47,74645.84,905642.5099999999
2017-05-24,75092.07,73926.14,74876.29,77911.99,75494.29,75469.15,75455.32,76955.49,74894.03,77911.98,74383.54,74646.06,907016.3500000001
2017-05-25,75378.84,73948.17,74959.83,78353.84,75619.86,75388.08,75693.36,77008.19,75039.84,78276.17,73210.93,74886.83,907763.9400000001
2017-05-26,75347.06,73724.93,74747.74,78473.89,75695.15,75373.91,75827.94,76928.53,74965.06,78271.26,73253.55,75325.23,907934.2500000002
2017-05-30,75201.59,74539.69,75019.88,78337.46,75626.68,75208.04,75773.97,76634.0,74958.58,78326.38,72313.24,75297.26,907236.7699999999
2017-05-31,75197.24,74605.07,75172.92,78232.77,75854.2,74966.57,75839.46,76846.99,74927.54,78511.31,71924.87,75474.52,907553.4600000001
2017-06-01,75629.46,75629.46,75629.46,75629.46,75629.46,75629.46,75629.46,75629.46,75629.46,75629.46,75629.46,75629.46,907553.5199999999
2017-06-02,75925.78,76430.19,76349.82,76120.11,76246.27,75905.53,75844.15,76066.53,75843.87,76060.87,75095.38,76116.95,912005.4500000001
2017-06-05,75735.33,75995.75,76017.58,75949.26,75969.56,75726.81,75679.32,75983.16,75627.03,75742.35,75139.05,75485.8,909051.0000000002
2017-06-06,75511.63,75757.25,75905.27,76170.63,75847.13,75929.93,75340.39,75902.32,75289.31,75849.87,75752.42,75210.26,908466.4100000001
2017-06-07,75565.34,75683.61,76159.11,76372.92,75910.76,75911.32,75479.57,76014.68,75542.1,76007.55,74440.21,75227.91,908315.0800000001
2017-06-08,75888.95,76265.4,76212.45,77102.03,76396.89,76344.2,75599.88,75849.86,76276.22,75957.34,74463.99,75202.0,911559.21
2017-06-09,75975.61,76196.67,76726.67,75571.13,76720.63,76832.35,75735.98,75806.79,77189.9,76121.16,75673.29,75037.91,913588.0900000002
2017-06-12,75954.54,75904.4,77156.34,75090.69,76736.13,76817.01,75881.7,75858.08,77094.58,75895.13,75885.51,75423.22,913697.3299999998
2017-06-13,76346.35,76577.26,77354.0,75543.9,76965.5,77411.96,76186.92,76024.59,77427.74,76229.92,76487.19,76025.64,918580.9700000001
2017-06-14,76168.4,76762.95,77348.86,75061.29,76686.25,76850.28,76285.84,76288.2,77395.88,76440.39,75081.28,75877.56,916247.1799999999
2017-06-15,75951.83,78915.26,77590.76,74559.09,76426.38,75771.68,75829.36,75919.44,77316.28,76432.09,74086.47,75515.16,914313.8
2017-06-16,75885.28,79955.07,77350.58,74657.9,76515.45,75882.36,75565.63,75360.27,77249.67,76936.69,74997.91,75810.58,916167.3900000001
2017-06-19,76415.4,80915.15,77337.15,75695.2,76934.65,76243.52,76017.85,75591.76,77409.49,76631.53,74677.53,75849.78,919719.01
2017-06-20,75832.2,81716.59,77124.31,75253.73,76373.84,75557.7,75310.08,75086.17,77047.34,76308.21,73314.14,74736.44,913660.75
2017-06-21,75620.27,83760.77,76850.63,75262.59,75761.01,75362.19,75185.01,75093.07,76545.78,76001.56,72432.28,74977.41,912852.5700000002
2017-06-22,75703.12,84504.77,76982.2,75481.84,75921.45,75923.14,75576.34,74934.81,76498.62,75986.38,72806.3,74692.32,915011.2900000003
2017-06-23,75934.85,84860.16,77375.31,76121.48,76269.02,76128.0,76007.53,74968.89,76604.06,76060.36,73336.98,74971.67,918638.31
2017-06-26,76095.93,85467.49,77685.07,76088.1,76522.33,76135.17,76370.94,75139.1,76814.26,76402.06,73606.07,75379.79,921706.31
2017-06-27,75558.01,83929.22,77272.81,75238.5,76212.9,76009.36,76214.77,74843.19,76914.59,75751.19,73718.28,75321.08,916983.9
2017-06-28,76251.62,84949.26,77486.53,75784.61,77446.62,76980.39,76725.38,75444.86,77576.96,75593.32,74385.94,75890.3,924515.79
2017-06-29,75686.12,84769.41,76999.47,74697.3,77083.34,76752.74,76355.79,74954.56,77784.32,75029.64,74696.57,75392.27,920201.53
2017-06-30,75824.39,85751.09,77034.58,74639.91,77433.23,76953.93,76619.01,75024.07,77667.86,74998.31,74897.82,75287.8,922132.0
2017-07-03,76844.33,76844.33,76844.33,76844.33,76844.33,76844.33,76844.33,76844.33,76844.33,76844.33,76844.33,76844.33,922131.9599999998
2017-07-05,76695.11,77180.96,76151.65,77294.94,76752.42,76709.98,76480.21,76499.1,76693.52,76264.94,75568.71,76526.44,918817.98
2017-07-06,75941.02,76760.71,75239.64,76734.23,76186.1,76403.54,75582.04,75956.0,76358.6,75775.86,74966.22,75890.81,911794.7699999998
2017-07-07,76463.17,77160.47,75675.46,77265.25,76659.54,76450.07,76044.75,76372.73,76721.93,76129.33,74867.38,76289.28,916099.3599999999
2017-07-10,76405.46,76420.48,75110.65,77659.26,76611.7,76910.77,75726.51,76001.9,76508.08,76155.12,75110.79,76474.46,915095.1799999999
2017-07-11,76370.83,76746.55,75121.95,78352.7,76598.52,77200.01,75755.79,75881.94,76399.86,76005.45,75125.27,76585.52,916144.39
2017-07-12,76944.09,77165.6,75799.4,79022.53,77058.92,77825.72,76240.92,76631.69,76726.8,76916.19,75692.27,77075.23,923099.3600000001
2017-07-13,77040.51,77230.26,75708.58,78993.89,77131.57,77853.27,76706.67,76689.14,76883.05,76702.52,76201.04,76979.48,924119.9800000001
2017-07-14,77369.29,77679.75,76306.38,79456.52,77348.92,78279.11,76865.16,77094.53,76904.78,77133.92,76682.86,77644.82,928766.04
2017-07-17,77445.17,77667.94,76767.19,79437.76,77452.06,78764.78,77198.25,77304.7,76887.56,77234.95,76785.75,77734.13,930680.2399999999
2017-07-18,77370.3,77514.23,76620.51,79518.0,77253.67,78597.37,76980.36,77252.83,76816.42,77435.8,76772.15,77710.44,929842.0800000001
2017-07-19,77880.99,77875.15,77181.77,80315.17,77640.49,79176.71,77609.69,77728.84,77086.53,77886.92,78081.68,78388.68,936852.6199999999
2017-07-20,77966.96,78251.18,77012.12,80350.72,77673.47,79145.26,77651.81,77931.39,77156.07,78604.93,77722.97,78783.24,938250.1199999999
2017-07-21,77861.3,78227.79,77013.76,80122.52,77442.82,78833.49,77298.57,77983.05,77064.6,79096.79,77097.29,78781.31,936823.29
2017-07-24,77846.26,78269.54,76910.5,80559.65,77300.55,78712.02,77174.77,77636.29,77253.06,78741.6,77233.71,78814.52,936452.4699999999
2017-07-25,78226.86,77849.97,77077.94,80672.24,77627.12,79424.62,77740.77,78201.96,77755.38,78931.67,78073.73,78928.0,940510.26
2017-07-26,78066.85,77675.46,77402.15,80795.69,77409.95,79193.81,77798.15,78063.77,77472.27,78972.53,78074.0,79262.01,940186.6400000001
2017-07-27,77897.43,76405.57,77583.52,80325.04,77161.01,78882.61,77800.4,78219.06,77356.87,79185.47,78305.58,79327.13,938449.6899999998
2017-07-28,77768.12,76576.9,77547.3,80020.58,77166.86,79220.61,77589.16,78145.4,77369.96,79223.13,78341.17,79364.59,938333.78
2017-07-31,77745.85,75870.83,77629.48,80497.65,77249.84,79396.16,77495.55,77867.57,77631.28,79421.01,77994.67,79074.4,937874.29
2017-08-01,78156.19,78156.19,78156.19,78156.19,78156.19,78156.19,78156.19,78156.19,78156.19,78156.19,78156.19,78156.19,937874.2799999998
2017-08-02,77830.37,77769.59,77571.75,77253.02,77904.25,78080.24,77869.27,78117.42,77987.68,78238.93,77827.96,77847.86,934298.34
2017-08-03,77668.37,77502.69,77538.29,77146.18,77889.83,77640.06,77886.32,78214.18,77758.81,78278.3,76819.59,77877.07,932219.69
2017-08-04,77875.35,77906.69,77656.08,77083.54,78288.76,77824.89,78479.94,78293.26,78048.79,78301.01,77113.48,78085.36,934957.15
2017-08-07,78021.22,78043.81,77521.44,77475.04,78254.15,78033.06,78734.43,78371.74,77901.1,78343.71,76564.0,78333.44,935597.1399999999
2017-08-08,77837.14,77693.95,77172.95,77052.64,78316.55,77594.45,78653.7,78153.67,77961.64,78571.26,75946.34,78116.79,933071.0800000001
2017-08-09,77518.73,76727.45,76878.85,76738.91,77972.1,77323.72,78145.82,77915.68,77690.58,78334.53,75775.18,77698.69,928720.24
2017-08-10,76475.4,75402.74,76369.68,75360.13,77062.95,76797.3,77067.61,77861.21,76883.88,78301.89,74934.07,77070.21,919587.0700000001
2017-08-11,76529.92,75950.36,75975.46,75630.09,77081.04,76701.35,77243.36,78036.57,76539.87,77952.05,74635.83,76846.71,919122.6099999999
2017-08-14,77324.35,76815.32,76964.91,76789.7,77655.08,76973.78,77802.22,78349.69,77267.77,78543.82,74595.75,77398.64,926481.0300000001
2017-08-15,77093.62,76467.12,76655.36,76235.01,77356.07,76744.51,77066.28,78286.99,77113.24,78569.37,73752.01,76848.2,922187.7799999999
2017-08-16,77222.24,76538.21,76812.99,76856.93,77306.35,77289.83,77400.46,78394.87,77182.88,78808.2,73260.56,77116.74,924190.26
2017-08-17,76086.2,76186.51,76314.08,75668.39,76477.17,76669.55,76475.01,77916.3,76406.46,78387.27,72724.05,76201.17,915512.16
2017-08-18,75930.11,76031.46,75872.94,75691.33,76388.69,76873.18,76302.06,78024.07,76459.12,78646.17,73052.72,76023.35,915295.2000000001
2017-08-21,75913.57,75899.98,76545.57,75603.9,76335.71,76875.15,76118.86,78098.3,76370.95,78718.82,72683.24,76119.73,915283.78
2017-08-22,76620.88,76427.14,76492.18,76238.77,76780.9,77483.94,76572.99,78212.42,76696.86,79114.43,73147.68,76713.06,920501.25
2017-08-23,76476.71,76104.39,76801.14,76202.75,76430.12,77592.84,76442.1,78302.97,76669.16,79164.49,73707.37,76333.14,920227.1799999999
2017-08-24,76423.91,76951.14,76730.27,76329.05,76246.88,77978.29,76536.12,78171.44,76754.88,79223.09,73872.41,76464.67,921682.1499999999
2017-08-25,76662.68,76821.58,77001.48,76531.3,76672.36,78253.04,76922.72,78178.43,77052.46,79377.03,74263.29,77036.96,924773.3299999998
2017-08-28,76629.66,77382.9,76640.51,76593.49,76871.82,78520.68,76749.02,77848.18,76890.42,79364.29,74287.79,76851.51,924630.2700000001
2017-08-29,76673.82,77933.09,76633.95,76680.68,76988.24,78443.91,76674.68,78174.83,76643.59,79234.44,74244.33,76538.86,924864.4199999997
2017-08-30,77042.54,78278.78,77008.46,77289.68,77471.61,78689.84,76810.46,78108.01,76787.37,79086.91,74165.69,76955.32,927694.6700000002
2017-08-31,77570.17,79257.38,77568.12,77791.53,78008.6,79154.5,77320.73,78236.67,76925.58,79504.17,74863.77,76993.07,933194.29
2017-09-01,77766.19,77766.19,77766.19,77766.19,77766.19,77766.19,77766.19,77766.19,77766.19,77766.19,77766.19,77766.19,933194.2799999998
2017-09-05,77089.42,77754.09,77443.76,77427.7,77347.5,77329.73,77444.36,77507.84,76735.37,77871.73,77844.0,77690.73,929486.23
2017-09-06,77282.27,77962.26,77750.34,77364.67,77638.0,77559.09,77573.58,77795.88,76850.63,77702.61,78732.6,77590.82,931802.75
2017-09-07,77134.73,78731.43,78013.16,77523.48,77774.83,77954.01,77685.83,77921.55,76254.59,78380.29,79048.54,76739.38,933161.8200000001
2017-09-08,77186.78,79063.69,78149.63,77364.27,78140.31,77887.72,77749.14,77965.96,76616.08,78668.25,78345.78,76663.51,933801.12
2017-09-11,77967.08,79648.35,78700.29,78295.8,78518.91,78223.48,78363.56,78455.83,77445.95,78975.46,78791.12,76798.05,940183.8799999999
2017-09-12,78318.28,81248.91,78146.37,78750.43,78911.03,78541.58,79065.73,78555.27,77970.47,78139.64,79351.82,77195.59,944195.12
2017-09-13,78395.81,81268.72,78219.59,78624.59,78952.39,78406.1,79479.43,78471.91,78118.29,77798.8,80010.29,77076.44,944822.3600000001
2017-09-14,78353.43,81178.59,78638.44,78800.1,79001.74,78497.28,79429.67,78426.85,77955.2,78079.44,80487.52,76790.73,945638.99
2017-09-15,78598.46,81099.89,78747.55,78989.98,79350.97,78498.15,79804.25,78922.85,78163.17,78138.36,80749.7,77386.31,948449.6399999999
2017-09-18,78876.28,81474.05,78719.14,79407.74,79873.29,78923.53,79818.45,79036.16,78552.63,77894.26,80957.22,77359.13,950891.88
2017-09-19,78914.71,80875.44,78527.81,79465.35,80211.02,79270.4,79912.25,78670.39,78773.07,77940.76,81027.41,77649.63,951238.2400000002
2017-09-20,79002.38,81069.55,78368.0,79309.84,80585.5,79390.43,79947.92,78503.09,79105.98,77725.6,81610.67,77668.24,952287.2
2017-09-21,78858.96,81221.83,78284.19,79205.32,80573.64,79321.85,79925.43,78065.58,79284.17,77490.17,81446.83,77505.85,951183.82
2017-09-22,79037.59,81592.19,78115.82,79686.2,80981.06,79303.29,80252.14,78061.14,79606.8,77347.07,81847.06,77787.84,953618.2000000001
2017-09-25,79015.3,81387.21,78703.72,78797.29,81041.05,79126.47,80211.15,78112.98,79553.2,77550.64,82941.36,77553.95,953994.32
2017-09-26,79157.52,80905.91,78833.82,78989.22,81392.89,79056.75,80618.81,78371.02,79809.1,77568.78,82992.22,77409.85,955105.8899999999
2017-09-27,79739.46,81732.27,78681.35,80193.02,82201.64,79196.26,81328.41,78728.56,80671.17,77136.45,83225.02,77618.44,960452.05
2017-09-28,79856.03,82193.04,79100.64,80263.12,83086.99,79480.53,81389.11,78821.26,80898.44,77422.34,83176.62,77695.99,963384.1099999999
2017-09-29,80061.24,82832.83,79037.9,80553.3,83131.53,79612.44,81651.65,78746.09,81017.24,77256.16,83177.16,77582.06,964659.6000000001
2017-10-02,80388.3,80388.3,80388.3,80388.3,80388.3,80388.3,80388.3,80388.3,80388.3,80388.3,80388.3,80388.3,964659.6000000002
2017-10-03,80622.1,80505.83,80504.07,80666.15,80692.9,80829.32,80635.91,80473.4,80456.82,80461.39,80533.68,81178.95,967560.52
2017-10-04,80677.08,80940.59,80717.41,80968.33,80590.43,80838.09,80628.3,80649.46,80228.4,80677.0,80345.88,81356.92,968617.89
2017-10-05,80986.92,81295.03,80988.15,81157.14,80228.99,80931.92,80787.92,80850.07,80559.18,80798.84,80525.99,81491.61,970601.7599999998
2017-10-06,80873.12,81359.48,80835.82,81541.67,80251.39,80886.85,80717.39,80502.61,80616.99,80553.62,80137.61,81380.88,969657.4299999999
2017-10-09,80665.83,80780.53,80910.6,81471.62,80033.51,80592.57,80277.83,80391.17,80537.48,80747.67,80073.58,80535.76,967018.15
2017-10-10,80888.58,80824.37,81143.5,81867.48,80159.2,80748.41,80630.07,80999.91,80928.68,81268.34,80137.44,80942.47,970538.4500000002
2017-10-11,80945.11,81354.93,81464.51,82048.59,80189.25,80897.52,80469.1,80958.3,80906.8,81582.51,80272.02,80871.93,971960.5700000001
2017-10-12,80886.79,80990.61,81760.31,82074.25,80414.28,80959.27,80119.54,81303.46,80782.44,81988.0,79927.65,80348.5,971555.1
2017-10-13,80921.54,80244.38,82005.18,82240.02,80399.85,81542.48,80261.4,81379.77,80881.98,81836.8,80055.04,80565.1,972333.54
2017-10-16,80936.5,80032.24,81782.78,82153.87,80432.28,81209.4,80268.32,81437.99,81120.78,81945.13,80464.32,80717.86,972501.4700000001
2017-10-17,80870.62,79851.38,81699.66,81890.65,80189.28,80990.92,80296.53,81225.31,80819.55,82155.58,80113.56,80611.2,970714.2399999998
2017-10-18,81087.7,79819.5,81698.16,82247.24,80538.84,80740.54,80644.33,81332.61,81057.32,82332.25,79548.79,80650.34,971697.62
2017-10-19,81058.23,79829.49,81446.17,81843.8,80424.16,81021.46,80491.89,81169.13,81122.33,82816.06,79077.4,80382.42,970682.54
2017-10-20,81527.63,80171.3,81068.75,82851.05,80897.16,81510.57,80843.79,80984.1,81448.67,82738.24,79089.77,80603.44,973734.47
2017-10-23,81217.75,79693.67,80732.73,82472.39,80610.65,81409.7,80610.05,80832.85,81096.35,82622.93,78447.66,80160.56,969907.2899999998
2017-10-24,81354.74,79227.19,80435.51,82591.98,80921.96,81610.15,80981.91,80768.04,81300.15,82220.05,78593.24,79932.07,969936.9900000002
2017-10-25,80877.29,78549.07,80154.76,82248.93,80506.32,81451.84,80465.58,80625.44,81240.63,81922.87,77977.74,79687.0,965707.47
2017-10-26,81095.42,77965.97,79949.2,82358.34,80964.69,81678.32,80952.85,80549.68,81499.89,81955.01,78264.51,79612.49,966846.37
2017-10-27,81444.03,78502.69,80405.73,83047.62,81080.13,81534.2,80986.97,80663.42,81747.38,82412.16,79120.0,79848.51,970792.8400000001
2017-10-30,80978.79,78273.77,80154.17,82869.12,80655.58,81501.22,80576.54,80091.76,81122.05,82249.63,79504.29,79253.4,967230.3200000002
2017-10-31,81297.03,78398.25,80339.44,83419.9,81163.27,81710.13,81061.47,80263.96,81304.22,82498.52,79770.42,79635.12,970861.73
2017-11-01,80905.14,80905.14,80905.14,80905.14,80905.14,80905.14,80905.14,80905.14,80905.14,80905.14,80905.14,80905.14,970861.68
2017-11-02,80899.35,80724.9,81305.67,80768.95,81381.1,80941.09,80663.63,80662.13,81352.88,81333.05,80777.46,80297.08,971107.2899999999
2017-11-03,80984.75,81557.9,80998.09,80928.12,83925.92,80912.47,80508.6,80607.72,81183.07,81345.91,81457.91,79830.72,974241.1799999999
2017-11-06,81139.07,81444.05,81550.44,81265.12,84822.88,81253.88,80657.95,80308.45,81188.98,81374.55,84084.53,80055.67,979145.5700000001
2017-11-07,80798.32,80651.69,81844.42,80975.28,84100.07,80985.95,80008.26,80024.86,80412.99,81745.18,84620.65,79524.62,975692.29
2017-11-08,80975.26,80432.84,82871.93,81585.07,83825.01,81095.14,80779.92,80466.79,80254.36,81791.26,83153.08,79356.71,976587.37
2017-11-09,80666.6,80318.02,83027.57,80825.59,83288.41,80472.92,80592.89,80480.44,80148.71,81602.55,83051.14,79234.68,973709.52
2017-11-10,80726.56,80237.7,83044.01,80987.91,83168.66,80414.91,80952.25,80724.75,80130.24,81297.56,82637.81,79344.92,973667.2800000001
2017-11-13,80799.91,80012.83,82464.17,81148.71,82548.58,80277.63,80952.03,80723.64,80309.19,81736.2,81895.56,78960.15,971828.6
2017-11-14,80692.16,79361.85,82552.41,81116.42,82564.03,79965.77,81081.54,80755.48,80463.91,82327.47,80681.66,78978.76,970541.4600000001
2017-11-15,80342.0,79485.03,81962.07,80781.67,81977.23,79472.67,80844.9,80175.82,80519.07,81992.58,80119.46,78840.22,966512.7199999999
2017-11-16,81178.65,80469.49,82512.0,82497.02,82864.88,79989.26,81677.25,81185.06,80844.95,82234.71,80047.93,79498.15,974999.35
2017-11-17,81291.74,80513.19,82396.58,82524.04,83044.76,80320.1,82578.46,81355.73,81064.88,81876.81,80557.92,80882.67,978406.8800000001
2017-11-20,81560.56,80956.43,83121.94,83327.1,83707.06,80673.0,82973.32,81456.75,81410.56,81496.53,80497.39,80107.93,981288.5700000001
2017-11-21,82095.85,81413.65,83777.34,84348.35,84150.77,81213.72,83149.08,81706.06,81771.55,81739.61,80983.78,80477.1,986826.8600000001
2017-11-22,82103.67,81917.88,83693.17,84597.95,84095.54,81308.64,82952.52,82019.32,81780.85,81787.84,81256.26,80578.55,988092.19
2017-11-24,82186.12,82476.3,83858.05,85274.75,84219.34,81611.13,83084.37,82164.74,81839.12,81909.93,81584.44,81025.46,991233.7499999998
2017-11-27,82094.84,81970.9,83642.82,84935.15,84551.9,81342.97,82910.54,82137.45,81802.01,82108.3,80710.4,80248.65,988455.93
2017-11-28,82992.61,81933.02,83721.73,85495.47,85230.7,81709.82,84073.7,83145.14,82707.69,82492.8,80623.36,81058.14,995184.1799999999
2017-11-29,83242.18,81843.74,83024.52,83871.7,85547.65,81573.83,84752.45,83624.37,83503.75,82934.43,80491.42,81509.43,995919.4700000002
2017-11-30,83747.68,82439.43,83027.29,83848.29,85924.45,81686.55,84788.52,83687.4,83260.32,83263.48,81428.78,81238.32,998340.51
2017-12-01,83195.04,83195.04,83195.04,83195.04,83195.04,83195.04,83195.04,83195.04,83195.04,83195.04,83195.04,83195.04,998340.4800000001
2017-12-04,83308.59,82236.48,83001.12,81752.47,83583.9,83554.0,83831.14,83593.82,83549.12,82859.13,83115.6,83424.63,997810.0
2017-12-05,82781.06,81977.2,82500.42,81844.31,83084.53,83204.86,83589.58,83318.69,83061.77,82231.39,82769.41,83020.62,993383.84
2017-12-06,82571.84,81086.32,82210.71,81618.14,82849.86,82325.95,83406.73,83575.22,82841.07,82273.33,81357.54,82316.94,988433.6500000001
2017-12-07,82917.85,82156.44,82506.05,82275.4,83179.41,82736.81,83966.42,83622.23,82997.2,82520.64,81749.82,82795.41,993423.68
2017-12-08,83250.34,82845.63,82798.32,82227.54,83224.79,82783.96,84453.66,83701.56,83051.23,82563.07,82150.06,83296.24,996346.4000000001
2017-12-11,83356.24,82209.75,82814.46,82625.22,82926.08,82935.62,84425.26,83691.64,82887.37,82531.4,82639.56,84274.31,997316.9100000001
2017-12-12,83367.24,81805.96,82993.32,82548.15,83088.4,82986.75,83995.0,83434.65,83130.53,81742.12,82836.04,83319.88,995248.0400000002
2017-12-13,83478.38,82478.81,83332.98,82670.33,83222.46,83449.43,84412.88,83690.56,82984.74,81770.01,82701.41,83766.59,997958.5800000001
2017-12-14,82945.43,81615.58,83219.93,82382.02,82634.84,82778.41,83745.94,83255.41,82671.49,81332.25,82472.37,83517.26,992570.9300000002
2017-12-15,83751.21,82175.42,83683.58,83513.03,83386.2,83116.35,84333.94,83597.44,83456.19,81644.06,82236.04,83718.51,998611.97
2017-12-18,84461.91,82527.54,84243.34,84476.43,84219.14,84065.57,85368.05,84326.3,83989.81,81314.69,82856.7,84452.37,1006301.85
2017-12-19,84124.58,84210.69,83067.55,84197.8,83983.18,84108.28,85408.06,84134.92,83713.23,80539.29,82576.23,83460.43,1003524.24
2017-12-20,84156.52,84669.78,82484.67,84355.89,84271.17,84461.34,85373.49,83995.78,83679.26,80256.95,83258.41,83475.06,1004438.3200000001
2017-12-21,84310.83,84980.14,82406.38,84734.14,84555.59,84880.23,85716.8,84041.33,84059.05,79953.49,84261.64,83940.59,1007840.21
2017-12-22,84250.61,84867.55,82577.79,84129.28,84842.45,85089.9,85649.36,84021.74,83876.91,79957.46,84641.76,84109.55,1008014.36
2017-12-26,84289.41,85275.48,82922.75,83865.1,84936.69,85260.85,86007.17,84088.19,83733.04,79698.97,85141.35,84292.47,1009511.4700000001
2017-12-27,84292.72,85694.6,83222.5,83740.66,85422.26,85735.93,85990.43,84285.5,83653.5,80041.53,85299.72,83987.63,1011366.98
2017-12-28,84493.83,86510.7,83735.91,83738.47,85865.72,86315.21,86200.42,84332.06,83983.04,80422.2,85601.59,84766.71,1015965.86
2017-12-29,84155.83,86097.09,83628.02,83557.69,85476.15,86272.05,85763.9,84543.11,83675.05,80462.24,85471.57,84370.32,1013473.02
2018-01-02,84456.09,84456.09,84456.09,84456.09,84456.09,84456.09,84456.09,84456.09,84456.09,84456.09,84456.09,84456.09,1013473.0799999997
2018-01-03,84770.87,85081.03,84028.74,85478.82,84745.77,84894.87,84772.18,84363.08,84484.28,83956.39,85508.16,83899.77,1015983.9600000001
2018-01-04,85032.16,85110.79,83152.88,85930.42,85948.27,85587.29,85083.67,84904.56,84947.13,83854.13,86455.25,83969.67,1019976.2200000001
2018-01-05,85439.4,85888.58,83229.88,86674.52,86276.41,85995.92,85445.99,85360.03,85317.98,84031.48,86176.24,84301.08,1024137.51
